id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
11516,60,retired,married,basic.4y,no,yes,no,cellular,oct,mon,1020,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
11517,36,management,married,basic.4y,no,yes,no,cellular,oct,mon,109,3,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
11518,54,housemaid,married,professional.course,no,no,no,telephone,oct,mon,187,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
11519,31,admin.,married,university.degree,no,yes,no,cellular,oct,tue,213,1,999,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,yes
11520,60,technician,married,basic.4y,no,yes,no,cellular,oct,tue,595,2,6,1,success,-3.4,92.431,-26.9,0.737,5017.5,yes
11521,70,retired,married,basic.4y,no,yes,no,cellular,oct,tue,76,2,999,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,no
11522,30,technician,married,professional.course,no,yes,no,cellular,oct,tue,427,1,999,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,yes
11523,24,management,single,university.degree,no,yes,no,cellular,oct,tue,676,2,999,1,failure,-3.4,92.431,-26.9,0.737,5017.5,yes
11524,44,admin.,married,university.degree,no,yes,no,cellular,oct,wed,192,3,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,yes
11525,36,admin.,married,university.degree,no,yes,no,cellular,oct,wed,825,1,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,yes
11526,32,admin.,married,university.degree,no,yes,no,cellular,oct,wed,467,2,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,yes
11527,88,retired,divorced,basic.4y,no,no,no,cellular,oct,wed,512,2,6,1,success,-3.4,92.431,-26.9,0.735,5017.5,yes
11528,42,blue-collar,married,professional.course,no,no,no,cellular,oct,wed,287,1,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,yes
11529,30,admin.,married,university.degree,no,yes,no,telephone,oct,wed,196,2,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,no
11530,37,unemployed,married,university.degree,no,yes,no,cellular,oct,thu,249,2,999,1,failure,-3.4,92.431,-26.9,0.733,5017.5,yes
11531,33,services,married,high.school,no,yes,no,cellular,oct,thu,313,3,999,0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,yes
11532,71,management,married,university.degree,no,yes,no,cellular,oct,thu,127,3,999,2,failure,-3.4,92.431,-26.9,0.733,5017.5,yes
11533,45,technician,married,professional.course,no,no,no,cellular,oct,thu,504,1,6,1,success,-3.4,92.431,-26.9,0.733,5017.5,yes
11534,30,admin.,single,university.degree,no,yes,no,telephone,oct,thu,1002,4,999,0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,yes
11535,24,admin.,single,university.degree,no,yes,yes,telephone,oct,thu,97,1,999,0,nonexistent,-3.4,92.431,-26.9,0.733,5017.5,yes
11536,24,student,single,unknown,no,no,no,cellular,oct,fri,114,4,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,no
11537,21,student,single,high.school,no,yes,no,cellular,oct,fri,149,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,yes
11538,32,unknown,single,high.school,no,yes,no,cellular,oct,fri,267,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,no
11539,98,retired,married,basic.4y,unknown,yes,no,cellular,oct,fri,476,1,2,2,success,-3.4,92.431,-26.9,0.73,5017.5,yes
11540,34,admin.,married,university.degree,no,no,no,cellular,oct,fri,281,1,999,2,failure,-3.4,92.431,-26.9,0.73,5017.5,yes
11541,37,blue-collar,married,basic.6y,no,unknown,unknown,cellular,oct,fri,93,1,999,0,nonexistent,-3.4,92.431,-26.9,0.73,5017.5,no
11542,73,retired,divorced,basic.4y,no,yes,no,cellular,oct,mon,127,2,999,3,failure,-3.4,92.431,-26.9,0.731,5017.5,no
11543,50,management,married,basic.9y,no,no,no,cellular,oct,mon,151,2,6,2,failure,-3.4,92.431,-26.9,0.731,5017.5,no
11544,33,admin.,single,high.school,no,no,no,cellular,oct,mon,87,1,999,0,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,no
11545,30,unemployed,single,high.school,no,yes,no,cellular,oct,mon,67,1,999,0,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,no
11546,26,admin.,married,high.school,no,yes,yes,cellular,oct,mon,126,1,999,0,nonexistent,-3.4,92.431,-26.9,0.731,5017.5,no
11547,42,management,married,university.degree,no,yes,no,cellular,oct,mon,355,1,999,1,failure,-3.4,92.431,-26.9,0.731,5017.5,yes
11548,71,retired,married,basic.4y,no,yes,yes,cellular,oct,tue,120,1,6,1,success,-3.4,92.431,-26.9,0.728,5017.5,no
11549,71,retired,married,basic.4y,no,no,no,cellular,oct,tue,207,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,yes
11550,32,technician,single,university.degree,no,no,no,cellular,oct,tue,96,1,999,1,failure,-3.4,92.431,-26.9,0.728,5017.5,yes
11551,29,services,married,high.school,no,no,no,cellular,oct,tue,424,1,999,1,failure,-3.4,92.431,-26.9,0.728,5017.5,yes
11552,65,housemaid,married,basic.4y,no,unknown,unknown,cellular,oct,tue,759,2,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,yes
11553,63,technician,married,professional.course,no,yes,no,cellular,oct,tue,298,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,yes
11554,63,technician,married,professional.course,no,no,no,cellular,oct,tue,259,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,no
11555,81,retired,married,university.degree,unknown,yes,yes,cellular,oct,tue,327,2,6,1,success,-3.4,92.431,-26.9,0.728,5017.5,no
11556,68,retired,divorced,professional.course,no,yes,no,cellular,oct,tue,418,2,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,yes
11557,26,management,single,university.degree,no,yes,no,cellular,oct,tue,114,1,6,1,success,-3.4,92.431,-26.9,0.728,5017.5,no
11558,71,retired,married,basic.4y,no,no,no,cellular,oct,tue,353,1,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,yes
11559,60,management,married,professional.course,no,yes,no,cellular,oct,wed,219,2,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,no
11560,63,retired,married,high.school,no,yes,no,cellular,oct,wed,96,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,yes
11561,46,admin.,married,high.school,no,yes,no,cellular,oct,wed,143,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,no
11562,40,admin.,married,high.school,no,yes,yes,cellular,oct,wed,73,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,no
11563,35,management,married,university.degree,no,yes,no,cellular,oct,wed,1118,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,no
11564,61,blue-collar,married,high.school,no,no,no,cellular,oct,wed,190,1,2,1,success,-3.4,92.431,-26.9,0.724,5017.5,no
11565,32,admin.,single,university.degree,no,no,no,cellular,oct,wed,371,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,yes
11566,30,admin.,married,university.degree,no,yes,no,cellular,oct,wed,133,1,999,0,nonexistent,-3.4,92.431,-26.9,0.724,5017.5,no
11567,54,retired,married,basic.4y,no,no,yes,cellular,oct,thu,164,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
11568,31,admin.,married,high.school,no,no,no,cellular,oct,thu,142,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
11569,30,technician,married,professional.course,no,yes,yes,cellular,oct,thu,1707,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
11570,82,retired,single,basic.4y,no,yes,no,cellular,oct,thu,251,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
11571,48,technician,married,high.school,no,no,no,cellular,oct,thu,264,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
11572,61,technician,married,professional.course,no,no,no,cellular,oct,thu,106,2,999,1,failure,-3.4,92.431,-26.9,0.722,5017.5,yes
11573,67,retired,married,unknown,no,no,no,cellular,oct,thu,140,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,no
11574,69,retired,married,basic.4y,no,yes,no,cellular,oct,thu,124,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
11575,54,retired,married,basic.4y,no,no,no,cellular,oct,thu,377,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
11576,55,retired,married,high.school,no,yes,no,cellular,oct,thu,424,2,7,1,success,-3.4,92.431,-26.9,0.722,5017.5,yes
11577,82,retired,single,basic.4y,no,yes,no,cellular,oct,thu,185,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,no
11578,78,retired,divorced,basic.6y,no,no,no,cellular,oct,fri,631,2,999,2,failure,-3.4,92.431,-26.9,0.72,5017.5,no
11579,26,student,single,high.school,no,no,no,cellular,oct,fri,373,3,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,yes
11580,37,admin.,single,university.degree,no,yes,no,telephone,oct,fri,62,3,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,no
11581,37,admin.,single,university.degree,no,yes,no,cellular,oct,fri,183,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,no
11582,59,technician,married,basic.9y,no,no,no,cellular,oct,fri,445,1,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,yes
11583,25,student,single,high.school,no,no,no,cellular,oct,fri,294,1,999,1,failure,-3.4,92.431,-26.9,0.72,5017.5,yes
11584,59,retired,divorced,basic.4y,no,yes,no,telephone,oct,fri,152,4,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,no
11585,78,retired,divorced,basic.6y,no,no,no,telephone,oct,fri,177,2,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,no
11586,34,admin.,single,high.school,no,yes,no,cellular,nov,mon,121,2,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5,yes
11587,35,management,single,university.degree,no,no,yes,cellular,nov,mon,75,2,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,no
11588,21,student,single,basic.9y,no,no,no,cellular,nov,mon,59,2,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,no
11589,60,housemaid,married,university.degree,no,yes,no,cellular,nov,mon,66,3,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,no
11590,37,admin.,married,high.school,no,no,no,cellular,nov,mon,235,4,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,no
11591,64,housemaid,married,basic.4y,no,yes,no,cellular,nov,mon,173,1,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,no
11592,32,admin.,single,university.degree,no,unknown,unknown,telephone,nov,mon,143,3,7,1,success,-3.4,92.649,-30.1,0.722,5017.5,no
11593,33,admin.,married,university.degree,no,yes,no,telephone,nov,mon,83,4,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,no
11594,52,management,married,basic.6y,no,no,no,cellular,nov,mon,209,2,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5,yes
11595,56,admin.,divorced,high.school,no,no,no,cellular,nov,tue,786,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,no
11596,67,self-employed,married,university.degree,no,yes,no,cellular,nov,tue,68,4,999,1,failure,-3.4,92.649,-30.1,0.72,5017.5,no
11597,27,blue-collar,single,basic.9y,no,no,no,cellular,nov,tue,217,1,999,2,failure,-3.4,92.649,-30.1,0.72,5017.5,yes
11598,47,admin.,single,university.degree,no,no,no,cellular,nov,tue,193,1,999,0,nonexistent,-3.4,92.649,-30.1,0.72,5017.5,no
11599,47,admin.,divorced,university.degree,no,no,no,cellular,nov,tue,181,4,6,1,success,-3.4,92.649,-30.1,0.72,5017.5,yes
11600,54,technician,married,basic.9y,no,no,no,cellular,nov,tue,284,2,999,1,failure,-3.4,92.649,-30.1,0.72,5017.5,yes
11601,37,entrepreneur,divorced,high.school,no,no,no,cellular,nov,wed,90,2,999,2,failure,-3.4,92.649,-30.1,0.719,5017.5,no
11602,29,management,married,university.degree,no,yes,no,cellular,nov,wed,199,1,9,1,success,-3.4,92.649,-30.1,0.719,5017.5,no
11603,56,retired,married,university.degree,no,yes,no,cellular,nov,wed,156,1,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,no
11604,58,management,married,basic.4y,no,no,no,cellular,nov,wed,88,2,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,no
11605,29,technician,single,professional.course,no,unknown,unknown,cellular,nov,wed,257,2,999,1,failure,-3.4,92.649,-30.1,0.719,5017.5,no
11606,54,admin.,married,high.school,no,yes,no,cellular,nov,fri,402,1,3,3,success,-3.4,92.649,-30.1,0.716,5017.5,yes
11607,34,technician,married,university.degree,no,yes,no,cellular,nov,fri,312,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
11608,34,technician,married,basic.9y,no,yes,no,cellular,nov,fri,126,2,999,2,failure,-3.4,92.649,-30.1,0.716,5017.5,no
11609,54,admin.,married,university.degree,no,yes,no,cellular,nov,fri,455,2,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,yes
11610,53,management,divorced,university.degree,no,no,yes,cellular,nov,fri,368,2,3,1,success,-3.4,92.649,-30.1,0.716,5017.5,yes
11611,26,admin.,single,high.school,no,yes,no,cellular,nov,mon,262,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
11612,29,housemaid,single,university.degree,no,no,yes,telephone,nov,mon,201,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
11613,81,unknown,divorced,unknown,unknown,yes,no,cellular,nov,mon,263,1,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,yes
11614,76,retired,single,basic.4y,no,no,no,cellular,nov,mon,347,4,6,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
11615,27,blue-collar,single,high.school,no,no,no,cellular,nov,tue,775,2,8,2,failure,-3.4,92.649,-30.1,0.715,5017.5,yes
11616,71,housemaid,married,basic.4y,no,yes,no,cellular,nov,tue,193,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
11617,34,technician,married,professional.course,no,yes,no,cellular,nov,tue,336,4,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
11618,41,admin.,married,university.degree,no,no,no,telephone,nov,tue,234,2,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
11619,71,retired,married,basic.4y,no,no,no,cellular,nov,tue,71,2,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,no
11620,33,admin.,married,university.degree,no,yes,no,cellular,nov,tue,318,2,3,3,success,-3.4,92.649,-30.1,0.715,5017.5,yes
11621,54,technician,married,basic.9y,no,no,no,cellular,nov,tue,293,3,7,2,failure,-3.4,92.649,-30.1,0.715,5017.5,yes
11622,52,admin.,divorced,university.degree,no,unknown,unknown,cellular,nov,tue,143,5,999,1,failure,-3.4,92.649,-30.1,0.715,5017.5,no
11623,28,management,married,university.degree,no,no,no,cellular,nov,wed,69,3,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
11624,72,retired,divorced,basic.6y,no,yes,no,cellular,nov,wed,199,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
11625,35,admin.,single,high.school,no,no,yes,cellular,nov,wed,98,2,7,2,failure,-3.4,92.649,-30.1,0.715,5017.5,no
11626,20,student,single,high.school,no,no,no,cellular,nov,wed,187,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,no
11627,45,admin.,married,university.degree,no,unknown,unknown,cellular,nov,wed,135,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,no
11628,23,student,single,university.degree,no,yes,no,cellular,nov,wed,172,1,3,2,success,-3.4,92.649,-30.1,0.715,5017.5,yes
11629,37,admin.,single,high.school,no,no,yes,cellular,nov,wed,248,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,no
11630,53,housemaid,married,basic.4y,no,no,yes,telephone,nov,wed,513,1,3,1,success,-3.4,92.649,-30.1,0.715,5017.5,yes
11631,38,admin.,married,university.degree,no,no,no,telephone,nov,thu,71,1,13,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
11632,23,technician,single,professional.course,no,yes,no,cellular,nov,thu,116,5,9,2,failure,-3.4,92.649,-30.1,0.714,5017.5,no
11633,40,admin.,married,university.degree,no,no,no,cellular,nov,thu,96,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
11634,65,retired,single,university.degree,no,no,no,cellular,nov,thu,253,1,999,2,failure,-3.4,92.649,-30.1,0.714,5017.5,yes
11635,29,admin.,single,university.degree,no,no,no,cellular,nov,thu,134,2,9,2,failure,-3.4,92.649,-30.1,0.714,5017.5,yes
11636,34,admin.,single,university.degree,no,no,no,cellular,nov,thu,135,1,6,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
11637,52,blue-collar,single,basic.9y,no,no,no,cellular,nov,thu,771,2,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
11638,29,student,single,professional.course,no,yes,no,telephone,nov,thu,124,2,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
11639,66,retired,married,basic.4y,no,yes,yes,telephone,nov,thu,1127,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,yes
11640,28,admin.,single,university.degree,no,yes,no,cellular,nov,thu,189,2,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
11641,38,admin.,married,university.degree,no,no,no,telephone,nov,thu,411,4,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,yes
11642,26,student,single,university.degree,no,no,no,cellular,nov,fri,181,1,7,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
11643,26,blue-collar,single,high.school,no,yes,no,telephone,nov,fri,208,2,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
11644,80,retired,divorced,unknown,no,yes,yes,cellular,nov,fri,186,2,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
11645,31,technician,married,unknown,no,no,no,cellular,nov,fri,498,1,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,yes
11646,43,technician,single,university.degree,no,no,yes,cellular,nov,fri,122,5,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
11647,26,blue-collar,single,high.school,no,no,no,telephone,nov,fri,201,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
11648,27,admin.,single,university.degree,no,yes,no,cellular,nov,fri,264,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
11649,31,services,married,high.school,no,no,no,telephone,nov,fri,271,2,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,yes
11650,18,student,single,high.school,no,no,no,cellular,nov,fri,256,2,7,2,failure,-3.4,92.649,-30.1,0.714,5017.5,yes
11651,40,technician,single,university.degree,no,yes,no,cellular,nov,mon,139,2,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,no
11652,40,technician,single,university.degree,no,no,no,cellular,nov,mon,141,3,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
11653,40,technician,single,university.degree,no,no,no,cellular,nov,mon,130,1,7,2,failure,-3.4,92.649,-30.1,0.714,5017.5,yes
11654,50,admin.,married,university.degree,no,yes,no,cellular,nov,mon,124,5,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,no
11655,50,admin.,married,university.degree,no,no,no,cellular,nov,mon,176,1,7,2,success,-3.4,92.649,-30.1,0.714,5017.5,no
11656,27,admin.,married,high.school,no,no,yes,cellular,nov,mon,62,7,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
11657,54,services,married,basic.9y,no,yes,yes,cellular,nov,mon,175,3,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
11658,30,admin.,married,high.school,no,unknown,unknown,cellular,nov,mon,104,1,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,no
11659,30,blue-collar,single,high.school,no,no,no,cellular,nov,mon,250,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,yes
11660,25,admin.,married,university.degree,no,yes,no,telephone,nov,mon,446,8,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
11661,48,technician,married,professional.course,no,yes,no,cellular,nov,mon,69,5,3,2,success,-3.4,92.649,-30.1,0.714,5017.5,no
11662,72,retired,married,high.school,no,no,no,cellular,nov,mon,257,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,yes
11663,34,management,married,university.degree,no,no,no,cellular,nov,mon,75,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
11664,72,retired,married,university.degree,no,no,no,cellular,nov,mon,111,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,no
11665,40,technician,single,university.degree,no,no,no,cellular,nov,mon,105,2,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes
11666,40,technician,single,university.degree,no,no,no,cellular,nov,mon,984,5,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,yes
11667,34,self-employed,single,university.degree,no,no,yes,telephone,nov,tue,85,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
11668,48,management,married,university.degree,no,yes,yes,cellular,nov,tue,747,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
11669,43,admin.,married,university.degree,no,yes,no,cellular,nov,tue,255,1,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
11670,35,management,married,university.degree,no,no,no,cellular,nov,tue,56,1,3,2,success,-3.4,92.649,-30.1,0.716,5017.5,no
11671,65,retired,married,basic.4y,no,no,yes,cellular,nov,tue,141,2,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
11672,55,management,married,university.degree,no,yes,no,cellular,nov,tue,283,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
11673,24,admin.,single,university.degree,no,yes,no,cellular,nov,wed,84,1,9,3,failure,-3.4,92.649,-30.1,0.716,5017.5,no
11674,22,student,single,unknown,no,no,no,cellular,nov,wed,87,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
11675,58,retired,married,basic.4y,no,yes,no,cellular,nov,wed,487,1,999,2,failure,-3.4,92.649,-30.1,0.716,5017.5,yes
11676,56,retired,married,university.degree,no,no,no,cellular,nov,wed,232,1,3,1,success,-3.4,92.649,-30.1,0.716,5017.5,yes
11677,25,technician,single,professional.course,no,yes,no,cellular,nov,wed,541,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,yes
11678,65,admin.,divorced,university.degree,no,no,no,cellular,nov,fri,142,2,999,0,nonexistent,-3.4,92.649,-30.1,0.718,5017.5,no
11679,32,management,single,university.degree,no,yes,yes,cellular,nov,fri,92,2,999,1,failure,-3.4,92.649,-30.1,0.718,5017.5,no
11680,38,admin.,married,university.degree,no,yes,no,cellular,nov,mon,210,3,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,no
11681,62,blue-collar,married,basic.4y,no,no,no,cellular,nov,mon,123,1,999,1,failure,-3.4,92.649,-30.1,0.719,5017.5,no
11682,62,blue-collar,married,basic.4y,no,yes,yes,cellular,nov,mon,152,1,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,no
11683,31,blue-collar,married,basic.6y,no,yes,no,cellular,nov,mon,107,1,999,2,failure,-3.4,92.649,-30.1,0.719,5017.5,no
